code;description;cost;price;minimum_stock;intial_stock;size_id
196607915578;POLO JORDAN ;0;115;1;100;2
196607659502;POLO JORDAN ;0;86;1;1;1
742728659947;POLO JORDAN 23;0;66;1;99;3
196327280673;POLO JORDAN 23;0;57;1;99;3
196327280666;POLO JORDAN 23;0;57;1;99;2
196607663837;POLO JORDAN 23;0;79;1;99;1
196607663844;POLO JORDAN 23;0;79;1;99;2
196607663868;POLO JORDAN 23;0;79;1;99;3
196607663424;POLO JORDAN 23 ;0;87;1;99;113
195868796094;POLO JORDAN 23 ;0;70;1;1;113
196156366616;POLO JORDAN AIR;0;92;1;99;2
196156366623;POLO JORDAN AIR;0;92;1;99;3
196156364391;POLO JORDAN AIR;0;87;1;99;4
196156364377;POLO JORDAN AIR;0;87;1;98;2
196156364384;POLO JORDAN AIR;0;87;1;98;3
196156364469;POLO JORDAN AIR;0;87;1;99;4
196156364476;POLO JORDAN AIR;0;87;1;98;5
196607661925;POLO JORDAN AIR;0;70;1;98;4
196607661871;POLO JORDAN AIR;0;70;1;99;1
196607661888;POLO JORDAN AIR;0;70;1;99;2
196156366630;POLO JORDAN AIR ;0;92;1;99;113
196150767037;POLO JORDAN AIR ;0;72;1;99;1
196156364407;POLO JORDAN AIR ;0;87;1;99;5
195868358575;POLO JORDAN AIR ;0;75;1;99;113
195871651069;POLO JORDAN AIR ;0;75;1;99;4
195871698637;POLO JORDAN AIR ALL RIGHTS;0;85;1;99;3
195871698620;POLO JORDAN AIR ALL RIGHTS;0;85;1;99;2
195871698644;POLO JORDAN AIR ALL RIGHTS;0;85;1;99;4
195871698613;POLO JORDAN AIR ALL RIGHTS;0;85;1;99;1
196156329499;POLO JORDAN AIR CREMA ;0;68;1;99;3
196156329505;POLO JORDAN AIR CREMA ;0;70;1;99;4
825663706591;POLO JORDAN AIR DE NIÑO ;0;66;1;99;1
825664594814;POLO JORDAN AIR DE NIÑO ;0;54;1;99;1
825664338715;POLO JORDAN AIR DE NIÑO ;0;40;1;99;1
196156364445;POLO JORDAN AIR FLIGHT;0;87;1;99;2
196156364452;POLO JORDAN AIR FLIGHT;0;87;1;99;3
194957841615;POLO JORDAN AIR JADE ;0;89;1;99;113
195238725723;POLO JORDAN AIR NEGRO;0;90;1;99;4
194957905652;POLO JORDAN AIR NEGRO ;0;75;1;99;1
195243582960;POLO JORDAN AIR NEGRO ;0;72;1;99;1
195238725693;POLO JORDAN AIR NEGRO ;0;90;1;99;1
196154169899;POLO JORDAN AIR NEGRO LOGO;0;70;1;99;1
196154169905;POLO JORDAN AIR NEGRO LOGO ;0;70;1;99;113
400590650034;POLO JORDAN AIR NIÑA;0;39;1;100;2
400590650126;POLO JORDAN AIR NIÑA;0;39;1;99;3
195868358674;POLO JORDAN BLANCO;0;65;1;99;1
195868358681;POLO JORDAN BLANCO;0;65;1;99;2
195868358698;POLO JORDAN BLANCO;0;65;1;99;3
195868358704;POLO JORDAN BLANCO;0;65;1;99;4
194957841585;POLO JORDAN BLANCO;0;87;1;100;64
194955793466;POLO JORDAN BLANCO ;0;72;1;99;3
196975524891;POLO JORDAN BLANCO ;0;89;1;1;113
196327223397;POLO JORDAN BLANCO NIÑO ;0;52;1;99;4
196327223373;POLO JORDAN BLANCO NIÑO ;0;52;1;99;2
195868339369;POLO JORDAN BLANCO PASOS ;0;67;1;99;2
195868339376;POLO JORDAN BLANCO PASOS ;0;67;1;99;3
195238825669;POLO JORDAN DE MANOS;0;76;1;99;1
825663714565;POLO JORDAN DE NIÑO ;0;50;1;99;113
8080;POLO JORDAN FALLA ;0;89;1;99;4
196155348682;POLO JORDAN FLIGH ;0;70;1;99;5
196151115097;POLO JORDAN FLIGH ROJO;0;81;1;99;4
196155348675;POLO JORDAN FLIGHT;0;69;1;99;4
196152450692;POLO JORDAN FLIGHT;0;57;1;100;2
196152344281;POLO JORDAN FLIGHT;0;95;1;99;5
196607664704;POLO JORDAN FLIGHT;0;87;1;99;4
196607664674;POLO JORDAN FLIGHT ;0;87;1;99;1
196152450777;POLO JORDAN FLIGHT MUJER ;0;58;1;1;113
196152344243;POLO JORDAN FLIGHT NEGRO;0;95;1;98;3
196152344212;POLO JORDAN FLIGHT NEGRO;0;95;1;97;1
196152344267;POLO JORDAN FLIGHT NEGRO ;0;95;1;98;4
196607664711;POLO JORDAN FLIGTH;0;86;1;99;5
196152344380;POLO JORDAN FLITGH PLOMO;0;95;1;99;3
196152344366;POLO JORDAN FLITGH PLOMO;0;95;1;99;2
196152344403;POLO JORDAN FLITGH PLOMO;0;95;1;99;4
196152344427;POLO JORDAN FLITGH PLOMO;0;95;1;99;5
195868345438;POLO JORDAN JUMP MAN;0;60;1;99;1
195868345476;POLO JORDAN JUMP MAN;0;60;1;99;5
194957813957;POLO JORDAN JUMPMAN ;0;70;1;99;113
196607666630;POLO JORDAN JUMPMAN ;0;93;1;1;1
195243581048;POLO JORDAN JUMPMAN BLANCO ;0;51;1;99;5
825663707208;POLO JORDAN JUMPMAN DE NIÑO  ;0;65;1;99;2
195868345445;POLO JORDAN JUPMAN ;0;60;1;99;2
196154169929;POLO JORDAN LOGO AIR ;0;70;1;99;4
196154169912;POLO JORDAN LOGO AIR ;0;70;1;99;3
196968853908;POLO JORDAN MVP FLIGHT;0;88;1;1;1
195238723668;POLO JORDAN NARANJA ;0;68,5;1;99;1
195238825676;POLO JORDAN NEGRO;0;76;1;99;2
195238722067;POLO JORDAN NEGRO;0;72;1;99;4
195243580874;POLO JORDAN NEGRO ;0;68;1;99;113
196968839216;POLO JORDAN NEGRO ;0;88;1;1;1
196327280574;POLO JORDAN NIÑO;0;56;1;99;3
742728659831;POLO JORDAN NIÑO;0;60;1;99;2
825663714572;POLO JORDAN NIÑO ;0;50;1;99;2
196327280581;POLO JORDAN NIÑO ;0;56;1;99;4
196607915561;POLO JORDAN PARIS ;0;120;1;99;1
196607915585;POLO JORDAN PARIS CREMA;0;120;1;99;3
196150804336;POLO JORDAN PARLANTE MANGA LARGA;0;77;1;99;2
196150804343;POLO JORDAN PARLANTE MANGA LARGA;0;77;1;99;3
196150804329;POLO JORDAN PARLANTE MANGA LARGA;0;77;1;99;1
196150804350;POLO JORDAN PARLANTE MANGA LARGA;0;77;1;99;4
195868339352;POLO JORDAN PASOS BLANCO;0;67;1;99;1
195243586968;POLO JORDAN PLOMO;0;72;1;99;4
196607661901;POLO JORDAN ROJA ;0;70;1;99;3
196150802172;POLO JORDAN ROJO;0;85;1;99;3
196150802189;POLO JORDAN ROJO ;0;80;1;99;113
196327280567;POLO JORDAN ROJO DE NIÑO ;0;56;1;99;2
196607661949;POLO JORDAN ROJO VINO ;0;70;1;99;5
196155355246;POLO JORDAN ZION ;0;75;1;99;113
196155355222;POLO JORDAN ZION ;0;78;1;99;2
196155355215;POLO JORDAN ZION ;0;78;1;99;113
196745934653;POLO MANGA LARGA CALVIN KLEIN MORADO;0;62;1;99;3
196745934707;POLO MANGA LARGA CALVIN KLEIN VERDE;0;62;1;99;3
827782009614;POLO MANGA LARGA CREMA CK ;0;106;1;99;113
196150804909;POLO MANGA LARGA JORDAN;0;132;1;99;3
825664609693;POLO MANGA LARGA JORDAN;0;90;1;99;4
825664609679;POLO MANGA LARGA JORDAN;0;90;1;100;2
825664609686;POLO MANGA LARGA JORDAN ;0;90;1;100;3
825663707192;POLO MANGA LARGA JORDAN AIR JUMP;0;65;1;99;1
825664609747;POLO MANGA LARGA JORDAN BLANCO;0;90;1;100;4
195244648924;POLO MANGA LARGA JORDAN LOGO FLIGHT BORDADO;0;110;1;99;1
196153926790;POLO MANGA LARGA NIKE FORCE;0;91;1;99;2
196153926813;POLO MANGA LARGA NIKE FORCE;0;91;1;99;4
196153926820;POLO MANGA LARGA NIKE FORCE;0;91;1;99;5
196153926950;POLO MANGA LARGA NIKE FORCE;0;91;1;99;4
196153926936;POLO MANGA LARGA NIKE FORCE;0;91;1;99;2
196153926967;POLO MANGA LARGA NIKE FORCE;0;91;1;99;5
196153926943;POLO MANGA LARGA NIKE FORCE;0;91;1;99;3
196153926806;POLO MANGA LARGA NIKE NEGRO;0;91;1;99;3
196150804831;POLO MANGA LARGA ROJO CON VERDE  ;0;150;1;1;3
196294162019;POLO MICHAEL & NESS CHICAGOM BULLS ;0;77,5;1;99;113
196294162002;POLO MITCHELL NESS;0;50;1;99;2
196294161999;POLO MITCHELL Y NESS;0;77,5;1;99;3
196147040129;POLO NIKE;0;70;1;99;1
195244908950;POLO NIKE ;0;80;1;99;1
196150871475;POLO NIKE ;0;69;1;99;113
196151499791;POLO NIKE ;0;79;1;99;113
196147036948;POLO NIKE ;0;36;1;99;3
195868677850;POLO NIKE AIR BLANCO;0;75;1;99;5
196149790961;POLO NIKE AIR MAX;0;84;1;99;1
196147052146;POLO NIKE BLANCO;0;70;1;99;2
DQ1016-100;POLO NIKE BLANCO ;0;72;1;99;2
196149334813;POLO NIKE CROP MORADO ;0;80;1;99;1
196149334806;POLO NIKE CROP MORADO ;0;80;1;99;113
196149334820;POLO NIKE CROP MORADO ;0;80;1;100;113
196150452179;POLO NIKE FUEGO;0;65;1;99;4
196150452162;POLO NIKE FUEGO ;0;68;1;99;3
196147054799;POLO NIKE JUST DO IT ;0;68;1;99;113
196147054805;POLO NIKE JUT DOIT;0;68;1;99;2
196147039925;POLO NIKE LOGO VARIOS;0;70;1;99;2
195245964009;POLO NIKE LOGOS;0;84;1;99;3
193654349790;POLO NIKE NEGRO;0;60;1;99;4
193654349769;POLO NIKE NEGRO ;0;50;1;99;1
196154056410;POLO NIKE PLOMO WOMAN;0;54;1;99;3
196147040150;POLO NIKE ROSADO;0;75;1;99;4
195868360790;POLO PARIS PLOMO ;0;119;1;99;2
196805036266;POLO PLOMO TH;0;71;1;99;3
196805036631;POLO PLOMO TH;0;48;1;99;1
196805036303;POLO PLOMO TH;0;48;1;99;2
196805036662;POLO PLOMO TH;0;48;1;99;4
195099688038;POLO PUMA BMW;0;80;1;99;3
195101543287;POLO PUMA BMW ;0;66;1;99;4
195099688007;POLO PUMA BMW ;0;76;1;99;1
195101542945;POLO PUMA BMW ;0;66;1;99;65
195101542921;POLO PUMA BMW NEGRO;0;66;1;99;1
195101542938;POLO PUMA BMW NEGRO ;0;66;1;99;2
195101543225;POLO PUMA BMW PLOMO ;0;66;1;99;1
195099739273;POLO PUMA MERCEDES;0;65;1;99;2
195099739280;POLO PUMA MERCEDES;0;65;1;99;3
195099739266;POLO PUMA MERCEDES ;0;67;1;99;1
195099544181;POLO PUMA PORCHE;0;40;1;99;20
195099544167;POLO PUMA PORSCH ;0;70;1;99;1
195099737682.00;POLO PUMA PORSCHE;0;40;1;99;2
195099737675;POLO PUMA PORSCHE;0;40;1;99;1
195099544174;POLO PUMA PORSCHE TURBO ;0;48;1;99;113
197232292935;POLO TH;0;75;1;99;3
197232014612;POLO TH ;0;91;1;99;2
196038224188;POLO TH AZUL;0;74;1;100;2
196038224317;POLO TH AZUL;0;74;1;100;22
008763419275;POLO TH AZUL;0;81;1;99;2
008763419299;POLO TH AZUL;0;81;1;99;4
008763419282;POLO TH AZUL;0;81;1;99;3
008763419268;POLO TH AZUL;0;81;1;99;1
196805582459;POLO TH AZUL AVOERSIZED;0;83,5;1;99;2
196805014660;POLO TH BLANCO;0;69;1;99;3
196805377260;POLO TH BLANCO ;0;12;1;133;2
883849772037;POLO TH BLANCO ;0;50;1;99;1
196805251447;POLO TH CAMISERO ROJO;0;88;1;100;1
196805251461;POLO TH CAMISERO ROJO;0;88;1;99;22
196805755501;POLO TH COBRE HOMBRE ;0;80;1;99;4
196805755471;POLO TH COBRE HOMBRE ;0;80;1;100;3
196805755495;POLO TH COBRE HOMBRE ;0;80;1;99;1
196805365496;POLO TH CREMA ;0;71;1;99;3
196038593109;POLO TH CUELLO CAMISERO;0;98;1;99;2
196038593123;POLO TH CUELLO CAMISERO;0;98;1;99;4
196038592690;POLO TH CUELLO CAMISERO;0;98;1;99;3
196805426531;POLO TH CUELLO CAMISERO BLANCO;0;98;1;99;4
883849018166;POLO TH MENS;0;74;1;99;3
197232045012;POLO TH MUJER ;0;76;1;99;1
197232045050;POLO TH MUJER ;0;76;1;100;22
883849772105;POLO TH NEGRO;0;50;1;99;1
196038223532;POLO TH NEGRO ;0;74;1;99;2
196038223549;POLO TH NEGRO ;0;74;1;100;1
883849771962;POLO TH PLOMO;0;50;1;99;1
5658;POLO TH PLOMO;0;76;1;99;1
883849507134;POLO TH ROJO ;0;86;1;99;1
196805897225;POLO TOMMY;0;72;1;93;1
197232060480;POLO TOMMY CAMISERO BLANCO;0;92;1;99;1
197232060503;POLO TOMMY CAMISERO BLANCO;0;92;1;99;4
197232060046;POLO TOMMY CAMISERO HILFIGER BRANDED CREMA;0;87;1;99;4
196038592324;POLO TOMMY CAMISERO LOGO BLANCO;0;87;1;100;2
197232290962;POLO TOMMY HILFIGER;0;72;1;99;3
197232435332;POLO TOMMY HILFIGER ;0;54;1;99;113
197232014636;POLO TOMMY HILFIGER AZUL ;0;83;1;99;113
196038907791;POLO TOMMY HILFIGER AZUL MARINO ;0;56;1;100;22
196038907784;POLO TOMMY HILFIGER AZUL MARINO ;0;56;1;99;4
197232290993;POLO TOMMY HILFIGER AZUL OSCURO;0;72;1;99;1
008763419220;POLO TOMMY HILFIGER BLANCO;0;81;1;99;4
008763419190;POLO TOMMY HILFIGER BLANCO;0;81;1;99;1
011528599822;POLO TOMMY HILFIGER BLANCO;0;56;1;99;4
011528599792;POLO TOMMY HILFIGER BLANCO;0;56;1;99;1
011528599785;POLO TOMMY HILFIGER BLANCO;0;56;1;99;22
197232020606;POLO TOMMY HILFIGER BLANCO LOGO PECHO;0;72;1;99;1
468588300347;POLO TOMMY HILFIGER CAMISERO ;0;90;1;99;113
123123;POLO TOMMY HILFIGER CMISERO;0;92;1;99;2
197232291778;POLO TOMMY HILFIGER CUELLO NEGRO BLANCO;0;98;1;99;2
197232291815;POLO TOMMY HILFIGER CUELLO NEGRO BLANCO;0;98;1;99;4
196805773710;POLO TOMMY HILFIGER FLAG AZUL;0;73;1;99;2
196805773734;POLO TOMMY HILFIGER FLAG AZUL;0;73;1;99;4
196805773307;POLO TOMMY HILFIGER FLAG AZUL;0;73;1;99;3
196805773727;POLO TOMMY HILFIGER FLAG AZUL;0;73;1;99;1
196805394748;POLO TOMMY HILFIGER FUCCIA;0;77;1;100;1
196805394731;POLO TOMMY HILFIGER FUCCIA;0;77;1;99;2
196805394762;POLO TOMMY HILFIGER FUCCIA;0;77;1;100;22
196805392683;POLO TOMMY HILFIGER HUESO;0;77;1;100;22
196805392645;POLO TOMMY HILFIGER HUESO;0;77;1;99;3
197232292942;POLO TOMMY HILFIGER LETRAS AMARILLAS;0;69;1;100;2
172197;POLO TOMMY HILFIGER LETRAS AMARRILLAS ;0;75;1;99;113
197232352677;POLO TOMMY HILFIGER NANTUCKET SS;0;65;1;99;3
197232352684;POLO TOMMY HILFIGER NANTUCKET SS;0;65;1;99;2
197232020088;POLO TOMMY HILFIGER NEGRO;0;74;1;99;2
197232020101;POLO TOMMY HILFIGER NEGRO;0;74;1;99;4
197232020071;POLO TOMMY HILFIGER NEGRO;0;74;1;99;3
197232020095;POLO TOMMY HILFIGER NEGRO;0;74;1;99;1
194998601292;POLO TOMMY HILFIGER NEGRO DAMA ;0;73;1;100;113
194998601308;POLO TOMMY HILFIGER NEGRO DAMA ;0;73;1;99;1
194998601315;POLO TOMMY HILFIGER NEGRO DAMA ;0;73;1;100;113
197232352561;POLO TOMMY HILFIGER NEW YORK TEE AZUL OSCURO;0;73;1;99;1
196805611050;POLO TOMMY HILFIGER PALO ROSA;0;70;1;99;1
196805611074;POLO TOMMY HILFIGER PALO ROSA;0;70;1;100;22
197232344610;POLO TOMMY HILFIGER ROJO;0;56;1;100;4
197232344436;POLO TOMMY HILFIGER ROJO ;0;56;1;99;2
008763419350;POLO TOMMY HILFIGER ROJO ;0;74;1;98;113
008763419343;POLO TOMMY HILFIGER ROJO ;0;74;1;98;2
008763419367;POLO TOMMY HILFIGER ROJO ;0;74;1;99;113
008763419336;POLO TOMMY HILFIGER ROJO ;0;74;1;99;113
196805678398;POLO TOMMY HILFIGER ROJO CUELLO BLANCO;0;63;1;99;113
196805919392;POLO TOMMY JEANS;0;63;1;99;1
196805676486;POLO TOMMY JEANS;0;73;1;100;1
196805677360;POLO TOMMY JEANS;0;85;1;100;2
196805678022;POLO TOMMY JEANS;0;85;1;99;66
196805920084;POLO TOMMY JEANS;0;82;1;99;15
196805920053;POLO TOMMY JEANS;0;82;1;99;3
196805677377;POLO TOMMY JEANS ;0;85;1;99;1
196805677902;POLO TOMMY JEANS ;0;85;1;99;22
196805919941;POLO TOMMY JEANS ;0;67;1;99;1
196805918456;POLO TOMMY JEANS ;0;67;1;99;1
196805918470;POLO TOMMY JEANS ;0;67;1;99;4
196805919958;POLO TOMMY JEANS 1985;0;67;1;99;4
196805319000;POLO TOMMY JEANS AZUL;0;86;1;100;66
196805919064;POLO TOMMY JEANS BLANCO;0;77;1;99;3
196805919088;POLO TOMMY JEANS BLANCO;0;77;1;99;2
197232291549;POLO TOMMY JEANS CREMA ;0;75;1;99;2
197232291570;POLO TOMMY JEANS CREMA ;0;75;1;99;4
197232291518;POLO TOMMY JEANS CREMA ;0;75;1;99;3
197232291563;POLO TOMMY JEANS CREMA ;0;75;1;99;1
196805560709;POLO TOMMY JEANS LOGO ;0;72;1;99;2
196805014608;POLO TOMMY JEANS MANGA LARGA;0;69;1;99;3
196805014622;POLO TOMMY JEANS MANGA LARGA ;0;80;1;99;1
196805014677;POLO TOMMY JEANS MANGA LARGA ;0;69;1;99;113
197232020279;POLO TOMMY JEANS NEGRO;0;89;1;97;4
197232020187;POLO TOMMY JEANS NEGRO;0;89;1;97;3
197232020200;POLO TOMMY JEANS NEGRO;0;89;1;96;2
196805882177;POLO TOMMY JEANS OVERZIDE BORDADO;0;82;1;99;1
196805882139;POLO TOMMY JEANS OVERZIDE BORDADO AZUL;0;82;1;99;2
196805881699;POLO TOMMY JEANS OVERZIDE BORDADO AZUL;0;82;1;99;3
196805883013;POLO TOMMY JEANS OVERZIDE BORDADO BLANCO;0;82;1;99;2
196805882887;POLO TOMMY JEANS OVERZIDE BORDADO BLANCO;0;82;1;99;3
196805883044;POLO TOMMY JEANS OVERZIDE BORDADO BLANCO;0;82;1;99;1
196805920329;POLO TOMMY JEANS OVERZIDE ESTAMPADO AZUL;0;82;1;99;4
197232414221;POLO TOMMY JEANS PREMIUN NEGRO;0;91;1;99;22
197232414009;POLO TOMMY JEANS PREMIUN NEGRO;0;91;1;99;1
197232413910;POLO TOMMY JEANS PREMIUN ROJO;0;91;1;99;22
197232043186;POLO TOMMY JEANS VERDE;0;56;1;99;1
197232043209;POLO TOMMY JEANS VERDE;0;56;1;100;22
196805581889;POLO TOMMY JEANS VERDE ;0;85,5;1;99;113
196805918296;POLO TOMMY JEANS WORLDWIDE;0;81;1;99;4
196038572524;POLO TOMMY LOGO CAMISERO BLANCO ;0;82;1;100;4
197232351366;POLO TOMMY NEGRO ;0;60;1;99;2
196151506222;POLO VERDE NIKE;0;40;1;99;2
807421830991;POLY VESTIDO AIR JORDAN NIÑA;0;48;1;99;4
7622336807608;POO GUESS LOVE BLANCO ;0;70;1;99;2
193572701519;POPPY LACE UP MK;0;290;1;1;67
193572701540;POPPY LACE UP MK;0;290;1;1;68
193572701533;POPPY LACE UP MK;0;290;1;1;69
195102413220;PUMA MIRAGE SPORT TECH;0;162;1;99;44
195102413237;PUMA MIRAGE SPORT TECH;0;162;1;99;46
195102413183;PUMA MIRAGE SPORT TECH ;0;162;1;99;41
195731791447;PUMA RS-TRCK TRIFTED;0;149;1;99;8
195731791461;PUMA RS-TRCK TRIFTED;0;149;1;100;47
195731791454;PUMA RS-TRCK TRIFTED;0;149;1;100;10
1171711;PUNTUFLAS LIQUIDACION;0;59;1;1;15
195746725277;REEBOK PANINI;0;149;1;99;8
39023;REJOJ INVICTA MODELO 39023;0;226;1;1;15
40476;RELOG INVICTA NEGRO ;0;242;1;99;15
15149;RELOJ;0;180;1;99;15
43437;RELOJ AZUL ;0;179;1;99;15
796483166189;RELOJ FOSSIL ;0;200;1;99;15
796483371903;RELOJ FOSSIL COREA PLATEADA ;0;213;1;1;15
6666;RELOJ FOSSIL CORREA CUERO;0;196;1;99;15
796483055797;RELOJ FOSSIL CORREA DE CUERO MARRON ;0;196;1;99;15
796483593466;RELOJ FOSSIL CORREA DE CUERO MARRON ;0;196;1;99;15
796483632455;RELOJ FOSSIL ESFERA AZUL ;0;213;1;1;15
1010;RELOJ FOSSIL NEGRO ;0;400;1;99;15
41218;RELOJ INFVICTA AZUL ;0;265;1;99;15
43108;RELOJ INVICATA BOLT ZEUS MAGNUM AZUL ;0;324;1;99;15
43110;RELOJ INVICATA BOLT ZEUS MAGNUM ROJO;0;324;1;99;15
26088;RELOJ INVICTA;0;200;1;99;15
30765;RELOJ INVICTA;0;200;1;99;15
1428752;RELOJ INVICTA;0;200;1;99;15
37715;RELOJ INVICTA;0;190;1;99;15
886678411528;RELOJ INVICTA;0;670;1;100;15
38376;RELOJ INVICTA;0;670;1;99;15
22524;RELOJ INVICTA;0;223;1;99;15
277733;RELOJ INVICTA;0;223;1;99;15
36890;RELOJ INVICTA;0;529;1;99;15
31526;RELOJ INVICTA;0;223;1;99;15
28933;RELOJ INVICTA;0;223;1;99;15
30825;RELOJ INVICTA;0;265;1;99;15
33269;RELOJ INVICTA;0;174;1;99;15
40024;RELOJ INVICTA ;0;223;1;99;15
30737;RELOJ INVICTA ;0;223;1;99;15
52522;RELOJ INVICTA ;0;223;1;99;15
25723;RELOJ INVICTA ;0;223;1;99;15
36424;RELOJ INVICTA ;0;278;1;99;15
43885;RELOJ INVICTA ;0;223;1;99;15
19290;RELOJ INVICTA ;0;183;1;98;15
45227;RELOJ INVICTA ;0;214;1;99;15
32257;RELOJ INVICTA ;0;270;1;98;15
23424;RELOJ INVICTA ;0;280;1;99;15
31316;RELOJ INVICTA ;0;280;1;97;15
45329;RELOJ INVICTA ;0;214;1;99;15
45324;RELOJ INVICTA ;0;214;1;99;15
45244;RELOJ INVICTA ;0;196;1;99;15
43441;RELOJ INVICTA ;0;177;1;99;15
22430;RELOJ INVICTA ;0;269;1;99;15
38405;RELOJ INVICTA ;0;166;1;99;15
12287;RELOJ INVICTA  ANGEL MUJER;0;221;1;99;15
3723;RELOJ INVICTA 37231 ;0;265;1;100;15
28097;RELOJ INVICTA AVIATOR MEN'S;0;220;1;99;15
1775;RELOJ INVICTA AZUL;0;205;1;98;15
7777;RELOJ INVICTA AZUL ;0;217;1;99;15
20293;RELOJ INVICTA BLANCO ;0;239;1;99;15
43452;RELOJ INVICTA CELESTE ;0;177;1;99;15
55555;RELOJ INVICTA DAMA ;0;207;1;99;15
37411;RELOJ INVICTA DAMA ;0;224;1;99;15
24187;RELOJ INVICTA DAMA CORREA BLANCA ;0;209;1;99;15
37532;RELOJ INVICTA DORADO;0;285;1;99;15
25484;RELOJ INVICTA DORADO;0;328;1;100;15
30025;RELOJ INVICTA DORADO ;0;197;1;98;15
28683;RELOJ INVICTA DORADO PURO;0;262;1;99;15
41938;RELOJ INVICTA GLADIADOR;0;497;1;99;15
131313;RELOJ INVICTA MICKEY MOUSE ;0;217;1;99;15
41110;RELOJ INVICTA MICKEY MOUSE DORADO;0;217;1;99;15
32476;RELOJ INVICTA MICKEY MOUSE DORADO ;0;217;1;99;15
19291;RELOJ INVICTA MODELO 19291;0;222;1;1;15
19292;RELOJ INVICTA MODELO 19292;0;189;1;1;15
22920;RELOJ INVICTA MODELO 22920;0;370;1;1;15
36070;RELOJ INVICTA MODELO 36070;0;259;1;1;15
37526;RELOJ INVICTA MODELO 37526;0;407;1;1;15
43879;RELOJ INVICTA MODELO 43879;0;259;1;1;15
1517;RELOJ INVICTA NEGRO;0;220;1;99;15
26406;RELOJ INVICTA NEGRO ;0;306;1;99;15
46919;RELOJ INVICTA NEGRO DORADO ;0;187;1;99;15
37749;RELOJ INVICTA PRO DRIVER ;0;223;1;99;15
45218;RELOJ INVICTA RESERVE ;0;255;1;99;15
41939;RELOJ INVICTA RESERVE MLB;0;515;1;99;15
787878;RELOJ INVICTA ROJO;0;118;1;99;15
34009;RELOJ INVICTA ROJO ;0;239;1;92;15
20107;RELOJ INVICTA S1 RALLY ;0;223;1;99;15
37753;RELOJ INVICTA VARIOS COLORES;0;189;1;99;15
46921;RELOJ INVICTA VERDE ;0;187;1;99;15
45294;RELOJ INVICTTA RIPSAW;0;325;1;99;15
41573;RELOJ IVICTA HOMBRE ;0;217;1;99;15
7613272439008;RELOJ LACOSTE ROJO;0;181;1;1;15
796483482241;RELOJ MICHAEL KORS COREA AZUL ;0;282;1;1;15
796483532380;RELOJ MK MARRON PARA DAMA;0;246;1;1;15
796483605169;RELOJ MK PARA DAMA CELESTE;0;288;1;1;15
885997520843;RELOJ TOMMY HILFIGER ;0;170;1;99;15
7630030580055;RELOJ VERSACE VERSUS HOMBRE;0;460;1;1;15
195768703178;RELOJ VERSACE VERSUS MUJER;0;455;1;1;15
400274041516006999;RELOJ VERSUS VERSACE MILANO;0;328;1;1;15
45226;REOJ INVICTA ;0;214;1;100;15
45256;RESERVE AKULA SWISS ETA;0;221;1;99;15
462424;RESERVE KING PYTHON;0;306;1;1;15
196465185472;SANDALIA ADIDAS ADICANE ;0;85;1;99;23
196604402316;SANDALIA JORDAN POST NEGRA;0;96;1;1;25
196465181818;SANDALIAS ADICANE ADIDAS ;0;85;1;99;46
196465181832;SANDALIAS ADICANE ADIDAS ;0;85;1;99;44
195747881026;SANDALIAS ADICANE SLIDE;0;110;1;99;71
195747880937;SANDALIAS ADIDAS;0;110;1;99;72
196464988302;SANDALIAS ADIDAS ;0;105;1;99;44
196464988289;SANDALIAS ADIDAS ;0;105;1;99;41
195747881019;SANDALIAS ADIDAS ADICANE CELESTE ;0;110;1;99;18
195747880913;SANDALIAS ADIDAS ADICANE SLIDE;0;110;1;99;23
196464986865;SANDALIAS ADIDAS ADILETTE 22;0;99;1;1;113
194812624544;SANDALIAS ADIDAS BOOTS NEGRO;0;112;1;99;20
195747884683;SANDALIAS ADIDAS GRANDES CELESTE ;0;110;1;99;113
194812624551;SANDALIAS ADIDAS NEGRAS;0;112;1;99;75
196604351683;SANDALIAS AIR MORE UPTEMPO SLIDE;0;221;1;99;48
195972735545;SANDALIAS CALVIN KLEIN;0;90;1;99;76
195972513006;SANDALIAS CALVIN KLEIN AURA ;0;80;1;99;113
231797;SANDALIAS CHAMPION ;0;50;1;99;113
196826314848;SANDALIAS GUESS;0;109;1;99;12
196826314824;SANDALIAS GUESS;0;109;1;99;10
196826314800;SANDALIAS GUESS;0;109;1;99;8
196826314787;SANDALIAS GUESS;0;109;1;99;6
196300487532;SANDALIAS GUESS EDENO ;0;80;1;99;113
884085191965;SANDALIAS GUESS ELDON ;0;80;1;99;44
884085191989;SANDALIAS GUESS ELDON ;0;80;1;99;113
195607324250;SANDALIAS GUESS EXIT ;0;80;1;99;113
196826908467;SANDALIAS GUESS NEGRAS ;0;58;1;1;12
193444624465;SANDALIAS HUMDER ARMOUR ;0;104;1;99;18
195866169067;SANDALIAS JORDAN PLAY ;0;106;1;99;13
196604402699;SANDALIAS JORDAN POST;0;83;1;98;46
LAC001-001;SANDALIAS LACOSTE;0;80;1;99;41
193367739611;SANDALIAS LACOSTE AZUL;0;115;1;99;18
194768734793;SANDALIAS NEW BALANCE ;0;90;1;99;20
303034;SANDALIAS NIKE;0;221;1;99;18
172597;SANDALIAS NIKE AIR OPTEMPO ;0;221;1;99;46
195098870656;SANDALIAS PUMA ;0;70;1;99;10
